,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao,PIB
5135,mar. 2009,Goiás,228.552,258.755,5926300,92865743084
5136,abr. 2009,Goiás,249.954,266.945,5926300,92865743084
5137,mai. 2009,Goiás,239.071,263.186,5926300,92865743084
5138,jun. 2009,Goiás,236.172,258.107,5926300,92865743084
5139,jul. 2009,Goiás,231.071,289.071,5926300,92865743084
5140,ago. 2009,Goiás,256.597,287.511,5926300,92865743084
5141,set. 2009,Goiás,255.792,300.666,5926300,92865743084
5142,out. 2009,Goiás,255.359,327.824,5926300,92865743084
5143,nov. 2009,Goiás,261.985,282.943,5926300,92865743084
5144,dez. 2009,Goiás,244.003,265.061,5926300,92865743084
5145,jan. 2010,Goiás,270.362,267.519,6003788,106770109478
5146,fev. 2010,Goiás,265.617,269.860,6003788,106770109478
5147,mar. 2010,Goiás,256.537,260.683,6003788,106770109478
5148,abr. 2010,Goiás,279.980,267.313,6003788,106770109478
5149,mai. 2010,Goiás,269.803,267.808,6003788,106770109478
5150,jun. 2010,Goiás,283.374,269.248,6003788,106770109478
5151,jul. 2010,Goiás,250.274,284.701,6003788,106770109478
5152,ago. 2010,Goiás,293.203,289.167,6003788,106770109478
5153,set. 2010,Goiás,275.635,287.991,6003788,106770109478
5154,out. 2010,Goiás,286.978,283.926,6003788,106770109478
5155,nov. 2010,Goiás,284.673,266.013,6003788,106770109478
5156,dez. 2010,Goiás,280.403,267.222,6003788,106770109478
5157,jan. 2011,Goiás,278.647,266.834,6080716,121296720836
5158,fev. 2011,Goiás,269.423,285.626,6080716,121296720836
5159,mar. 2011,Goiás,277.936,309.105,6080716,121296720836
5160,abr. 2011,Goiás,288.276,303.162,6080716,121296720836
5161,mai. 2011,Goiás,276.458,324.096,6080716,121296720836
5162,jun. 2011,Goiás,277.673,323.683,6080716,121296720836
5163,jul. 2011,Goiás,271.786,338.549,6080716,121296720836
5164,ago. 2011,Goiás,274.334,346.786,6080716,121296720836
5165,set. 2011,Goiás,313.094,377.000,6080716,121296720836
5166,out. 2011,Goiás,314.001,385.185,6080716,121296720836
5167,nov. 2011,Goiás,295.358,379.386,6080716,121296720836
5168,dez. 2011,Goiás,283.812,389.732,6080716,121296720836
5169,jan. 2012,Goiás,292.455,406.100,6154996,138757825030
5170,fev. 2012,Goiás,301.808,390.514,6154996,138757825030
5171,mar. 2012,Goiás,292.005,405.859,6154996,138757825030
5172,abr. 2012,Goiás,321.231,369.284,6154996,138757825030
5173,mai. 2012,Goiás,306.733,408.091,6154996,138757825030
5174,jun. 2012,Goiás,306.987,369.543,6154996,138757825030
5175,jul. 2012,Goiás,283.483,357.834,6154996,138757825030
5176,ago. 2012,Goiás,314.642,370.838,6154996,138757825030
5177,set. 2012,Goiás,328.266,393.053,6154996,138757825030
5178,out. 2012,Goiás,330.215,408.725,6154996,138757825030
5179,nov. 2012,Goiás,341.341,361.838,6154996,138757825030
5180,dez. 2012,Goiás,312.809,423.631,6154996,138757825030
5181,jan. 2013,Goiás,333.137,363.441,6434048,151300175113
5182,fev. 2013,Goiás,320.873,367.108,6434048,151300175113
5183,mar. 2013,Goiás,314.062,363.809,6434048,151300175113
5184,abr. 2013,Goiás,306.332,412.804,6434048,151300175113
5185,mai. 2013,Goiás,333.447,408.166,6434048,151300175113
5186,jun. 2013,Goiás,321.313,393.395,6434048,151300175113
5187,jul. 2013,Goiás,311.838,416.450,6434048,151300175113
5188,ago. 2013,Goiás,341.745,444.679,6434048,151300175113
5189,set. 2013,Goiás,330.010,441.221,6434048,151300175113
5190,out. 2013,Goiás,349.005,420.483,6434048,151300175113
5191,nov. 2013,Goiás,361.765,435.576,6434048,151300175113
5192,dez. 2013,Goiás,334.046,427.207,6434048,151300175113
5193,jan. 2014,Goiás,360.828,399.937,6523222,165015318467
5194,fev. 2014,Goiás,360.722,391.763,6523222,165015318467
5195,mar. 2014,Goiás,348.313,413.445,6523222,165015318467
5196,abr. 2014,Goiás,346.673,423.626,6523222,165015318467
5197,mai. 2014,Goiás,355.945,425.523,6523222,165015318467
5198,jun. 2014,Goiás,342.791,428.421,6523222,165015318467
5199,jul. 2014,Goiás,293.820,424.648,6523222,165015318467
5200,ago. 2014,Goiás,350.965,459.300,6523222,165015318467
5201,set. 2014,Goiás,366.809,453.909,6523222,165015318467
5202,out. 2014,Goiás,395.846,409.680,6523222,165015318467
5203,nov. 2014,Goiás,374.887,398.217,6523222,165015318467
5204,dez. 2014,Goiás,340.628,378.882,6523222,165015318467
5205,jan. 2015,Goiás,388.334,363.743,6610681,173632450243
5206,fev. 2015,Goiás,391.317,379.954,6610681,173632450243
5207,mar. 2015,Goiás,281.239,408.780,6610681,173632450243
5208,abr. 2015,Goiás,296.743,391.551,6610681,173632450243
5209,mai. 2015,Goiás,353.564,411.819,6610681,173632450243
5210,jun. 2015,Goiás,346.084,393.002,6610681,173632450243
5211,jul. 2015,Goiás,329.680,405.568,6610681,173632450243
5212,ago. 2015,Goiás,346.603,411.437,6610681,173632450243
5213,set. 2015,Goiás,374.357,434.242,6610681,173632450243
5214,out. 2015,Goiás,412.409,470.609,6610681,173632450243
5215,nov. 2015,Goiás,397.953,446.711,6610681,173632450243
5216,dez. 2015,Goiás,348.685,421.759,6610681,173632450243
5217,jan. 2016,Goiás,380.740,428.684,6695855,181759603534
5218,fev. 2016,Goiás,358.234,441.760,6695855,181759603534
5219,mar. 2016,Goiás,355.384,443.182,6695855,181759603534
5220,abr. 2016,Goiás,403.237,449.520,6695855,181759603534
5221,mai. 2016,Goiás,356.366,436.358,6695855,181759603534
5222,jun. 2016,Goiás,348.284,444.057,6695855,181759603534
5223,jul. 2016,Goiás,353.913,450.505,6695855,181759603534
5224,ago. 2016,Goiás,333.157,478.017,6695855,181759603534
5225,set. 2016,Goiás,391.793,445.890,6695855,181759603534
5226,out. 2016,Goiás,371.246,467.181,6695855,181759603534
5227,nov. 2016,Goiás,386.964,432.554,6695855,181759603534
5228,dez. 2016,Goiás,343.859,428.606,6695855,181759603534
5229,jan. 2017,Goiás,379.643,433.173,6778772,191948301048
5230,fev. 2017,Goiás,356.649,401.797,6778772,191948301048
5231,mar. 2017,Goiás,357.579,449.618,6778772,191948301048
5232,abr. 2017,Goiás,396.879,443.425,6778772,191948301048
5233,mai. 2017,Goiás,365.042,455.670,6778772,191948301048
5234,jun. 2017,Goiás,371.556,440.194,6778772,191948301048
5235,jul. 2017,Goiás,337.374,463.875,6778772,191948301048
5236,ago. 2017,Goiás,350.229,465.573,6778772,191948301048
5237,set. 2017,Goiás,408.305,466.798,6778772,191948301048
5238,out. 2017,Goiás,390.980,459.889,6778772,191948301048
5239,nov. 2017,Goiás,419.222,451.859,6778772,191948301048
5240,dez. 2017,Goiás,353.991,449.845,6778772,191948301048
5241,jan. 2018,Goiás,391.920,430.925,6921161,195681723991
5242,fev. 2018,Goiás,384.086,396.038,6921161,195681723991
5243,mar. 2018,Goiás,389.834,446.751,6921161,195681723991
5244,abr. 2018,Goiás,413.747,455.693,6921161,195681723991
5245,mai. 2018,Goiás,372.574,448.350,6921161,195681723991
5246,jun. 2018,Goiás,380.280,458.209,6921161,195681723991
5247,jul. 2018,Goiás,381.705,479.401,6921161,195681723991
5248,ago. 2018,Goiás,398.180,536.658,6921161,195681723991
5249,set. 2018,Goiás,413.409,484.096,6921161,195681723991
5250,out. 2018,Goiás,435.947,505.962,6921161,195681723991
5251,nov. 2018,Goiás,415.453,467.092,6921161,195681723991
5252,dez. 2018,Goiás,424.753,497.455,6921161,195681723991
5253,jan. 2019,Goiás,436.126,453.925,7018354,208672491708
5254,fev. 2019,Goiás,426.072,458.649,7018354,208672491708
5255,mar. 2019,Goiás,415.218,442.322,7018354,208672491708
5256,abr. 2019,Goiás,417.783,423.004,7018354,208672491708
5257,mai. 2019,Goiás,419.829,467.431,7018354,208672491708
5258,jun. 2019,Goiás,394.319,457.284,7018354,208672491708
5259,jul. 2019,Goiás,380.348,492.027,7018354,208672491708
5260,ago. 2019,Goiás,394.176,505.165,7018354,208672491708
5261,set. 2019,Goiás,466.861,485.598,7018354,208672491708
5262,out. 2019,Goiás,484.517,499.134,7018354,208672491708
5263,nov. 2019,Goiás,450.240,475.143,7018354,208672491708
5264,dez. 2019,Goiás,429.933,463.906,7018354,208672491708
5265,jan. 2020,Goiás,450.041,477.001,7113540,224126112041
5266,fev. 2020,Goiás,433.617,462.834,7113540,224126112041
5267,mar. 2020,Goiás,418.575,489.833,7113540,224126112041
5268,abr. 2020,Goiás,461.390,458.409,7113540,224126112041
5269,mai. 2020,Goiás,419.132,493.873,7113540,224126112041
5270,jun. 2020,Goiás,406.020,477.350,7113540,224126112041
5271,jul. 2020,Goiás,403.904,488.551,7113540,224126112041
5272,ago. 2020,Goiás,434.948,516.283,7113540,224126112041
5273,set. 2020,Goiás,485.779,488.235,7113540,224126112041
5274,out. 2020,Goiás,539.182,509.242,7113540,224126112041
5275,nov. 2020,Goiás,488.560,483.495,7113540,224126112041
5276,dez. 2020,Goiás,493.157,489.554,7113540,224126112041
5277,jan. 2004,Distrito Federal,114.484,29.667,2282049,67076505202
5278,fev. 2004,Distrito Federal,105.839,27.953,2282049,67076505202
5279,mar. 2004,Distrito Federal,117.675,28.405,2282049,67076505202
5280,abr. 2004,Distrito Federal,117.811,28.698,2282049,67076505202
5281,mai. 2004,Distrito Federal,122.461,25.605,2282049,67076505202
5282,jun. 2004,Distrito Federal,111.981,31.751,2282049,67076505202
5283,jul. 2004,Distrito Federal,122.077,32.244,2282049,67076505202
5284,ago. 2004,Distrito Federal,119.886,32.914,2282049,67076505202
5285,set. 2004,Distrito Federal,123.615,35.334,2282049,67076505202
5286,out. 2004,Distrito Federal,125.116,48.289,2282049,67076505202
5287,nov. 2004,Distrito Federal,116.668,45.550,2282049,67076505202
5288,dez. 2004,Distrito Federal,121.884,46.714,2282049,67076505202
5289,jan. 2005,Distrito Federal,125.206,36.192,2333108,75732681210
5290,fev. 2005,Distrito Federal,121.621,31.383,2333108,75732681210
5291,mar. 2005,Distrito Federal,118.193,35.972,2333108,75732681210
5292,abr. 2005,Distrito Federal,120.602,32.703,2333108,75732681210
5293,mai. 2005,Distrito Federal,115.384,35.916,2333108,75732681210
5294,jun. 2005,Distrito Federal,125.144,36.846,2333108,75732681210
5295,jul. 2005,Distrito Federal,127.848,39.039,2333108,75732681210
5296,ago. 2005,Distrito Federal,129.885,36.773,2333108,75732681210
5297,set. 2005,Distrito Federal,129.209,37.499,2333108,75732681210
5298,out. 2005,Distrito Federal,133.259,37.576,2333108,75732681210
5299,nov. 2005,Distrito Federal,131.726,36.634,2333108,75732681210
5300,dez. 2005,Distrito Federal,129.532,35.011,2333108,75732681210
5301,jan. 2006,Distrito Federal,123.444,34.890,2383784,84661405538
5302,fev. 2006,Distrito Federal,126.894,33.868,2383784,84661405538
5303,mar. 2006,Distrito Federal,124.827,37.832,2383784,84661405538
5304,abr. 2006,Distrito Federal,137.694,43.151,2383784,84661405538
5305,mai. 2006,Distrito Federal,135.723,39.437,2383784,84661405538
5306,jun. 2006,Distrito Federal,124.085,36.125,2383784,84661405538
5307,jul. 2006,Distrito Federal,126.127,36.189,2383784,84661405538
5308,ago. 2006,Distrito Federal,133.901,37.258,2383784,84661405538
5309,set. 2006,Distrito Federal,141.728,41.292,2383784,84661405538
5310,out. 2006,Distrito Federal,138.189,39.914,2383784,84661405538
5311,nov. 2006,Distrito Federal,143.727,39.494,2383784,84661405538
5312,dez. 2006,Distrito Federal,133.269,38.658,2383784,84661405538
5313,jan. 2007,Distrito Federal,136.787,36.851,2455903,93404000766
5314,fev. 2007,Distrito Federal,132.012,34.149,2455903,93404000766
5315,mar. 2007,Distrito Federal,139.035,35.943,2455903,93404000766
5316,abr. 2007,Distrito Federal,147.169,42.476,2455903,93404000766
5317,mai. 2007,Distrito Federal,137.026,43.616,2455903,93404000766
5318,jun. 2007,Distrito Federal,141.707,43.308,2455903,93404000766
5319,jul. 2007,Distrito Federal,144.054,44.501,2455903,93404000766
5320,ago. 2007,Distrito Federal,136.567,44.823,2455903,93404000766
5321,set. 2007,Distrito Federal,148.369,45.708,2455903,93404000766
5322,out. 2007,Distrito Federal,148.363,43.111,2455903,93404000766
5323,nov. 2007,Distrito Federal,146.349,42.889,2455903,93404000766
5324,dez. 2007,Distrito Federal,147.201,40.797,2455903,93404000766
5325,jan. 2008,Distrito Federal,142.963,43.332,2557158,110299557146
5326,fev. 2008,Distrito Federal,146.795,42.337,2557158,110299557146
5327,mar. 2008,Distrito Federal,138.052,40.217,2557158,110299557146
5328,abr. 2008,Distrito Federal,149.516,46.941,2557158,110299557146
5329,mai. 2008,Distrito Federal,149.909,46.033,2557158,110299557146
5330,jun. 2008,Distrito Federal,151.248,44.575,2557158,110299557146
5331,jul. 2008,Distrito Federal,145.353,45.865,2557158,110299557146
5332,ago. 2008,Distrito Federal,144.485,48.621,2557158,110299557146
5333,set. 2008,Distrito Federal,156.828,47.636,2557158,110299557146
5334,out. 2008,Distrito Federal,156.984,48.257,2557158,110299557146
5335,nov. 2008,Distrito Federal,160.258,48.616,2557158,110299557146
5336,dez. 2008,Distrito Federal,143.077,47.253,2557158,110299557146
5337,jan. 2009,Distrito Federal,162.023,45.879,2606885,124323753082
5338,fev. 2009,Distrito Federal,142.714,44.392,2606885,124323753082
5339,mar. 2009,Distrito Federal,156.516,43.374,2606885,124323753082
5340,abr. 2009,Distrito Federal,154.564,47.364,2606885,124323753082
5341,mai. 2009,Distrito Federal,158.558,45.523,2606885,124323753082
5342,jun. 2009,Distrito Federal,152.242,44.488,2606885,124323753082
5343,jul. 2009,Distrito Federal,153.127,47.413,2606885,124323753082
5344,ago. 2009,Distrito Federal,150.734,52.651,2606885,124323753082
5345,set. 2009,Distrito Federal,163.968,51.970,2606885,124323753082
5346,out. 2009,Distrito Federal,162.502,50.975,2606885,124323753082
5347,nov. 2009,Distrito Federal,156.926,52.955,2606885,124323753082
5348,dez. 2009,Distrito Federal,165.121,53.332,2606885,124323753082
5349,jan. 2010,Distrito Federal,166.436,51.973,2570160,144174101595
5350,fev. 2010,Distrito Federal,149.967,50.471,2570160,144174101595
5351,mar. 2010,Distrito Federal,171.021,52.866,2570160,144174101595
5352,abr. 2010,Distrito Federal,156.394,50.000,2570160,144174101595
5353,mai. 2010,Distrito Federal,161.830,49.576,2570160,144174101595
5354,jun. 2010,Distrito Federal,163.255,57.126,2570160,144174101595
5355,jul. 2010,Distrito Federal,159.441,51.891,2570160,144174101595
5356,ago. 2010,Distrito Federal,166.372,54.651,2570160,144174101595
5357,set. 2010,Distrito Federal,174.607,54.013,2570160,144174101595
5358,out. 2010,Distrito Federal,164.755,52.365,2570160,144174101595
5359,nov. 2010,Distrito Federal,167.039,54.060,2570160,144174101595
5360,dez. 2010,Distrito Federal,165.481,55.358,2570160,144174101595
5361,jan. 2011,Distrito Federal,172.083,52.526,2609998,154568953955
5362,fev. 2011,Distrito Federal,158.092,51.025,2609998,154568953955
5363,mar. 2011,Distrito Federal,160.632,52.948,2609998,154568953955
5364,abr. 2011,Distrito Federal,168.430,51.579,2609998,154568953955
5365,mai. 2011,Distrito Federal,174.005,59.693,2609998,154568953955
5366,jun. 2011,Distrito Federal,151.855,58.273,2609998,154568953955
5367,jul. 2011,Distrito Federal,172.807,61.517,2609998,154568953955
5368,ago. 2011,Distrito Federal,166.080,55.101,2609998,154568953955
5369,set. 2011,Distrito Federal,169.612,60.006,2609998,154568953955
5370,out. 2011,Distrito Federal,172.936,57.214,2609998,154568953955
5371,nov. 2011,Distrito Federal,166.864,59.472,2609998,154568953955
5372,dez. 2011,Distrito Federal,172.014,56.016,2609998,154568953955
5373,jan. 2012,Distrito Federal,162.155,54.397,2648532,164101336475
5374,fev. 2012,Distrito Federal,159.307,55.997,2648532,164101336475
5375,mar. 2012,Distrito Federal,172.214,59.982,2648532,164101336475
5376,abr. 2012,Distrito Federal,173.578,58.440,2648532,164101336475
5377,mai. 2012,Distrito Federal,175.180,59.095,2648532,164101336475
5378,jun. 2012,Distrito Federal,180.061,61.091,2648532,164101336475
5379,jul. 2012,Distrito Federal,161.670,63.335,2648532,164101336475
5380,ago. 2012,Distrito Federal,172.207,67.100,2648532,164101336475
5381,set. 2012,Distrito Federal,181.631,63.169,2648532,164101336475
5382,out. 2012,Distrito Federal,172.511,68.067,2648532,164101336475
5383,nov. 2012,Distrito Federal,184.909,59.696,2648532,164101336475
5384,dez. 2012,Distrito Federal,179.016,62.465,2648532,164101336475
5385,jan. 2013,Distrito Federal,176.489,60.174,2789761,175906725532
5386,fev. 2013,Distrito Federal,179.214,59.451,2789761,175906725532
5387,mar. 2013,Distrito Federal,178.645,62.010,2789761,175906725532
5388,abr. 2013,Distrito Federal,174.771,63.034,2789761,175906725532
5389,mai. 2013,Distrito Federal,181.322,68.116,2789761,175906725532
5390,jun. 2013,Distrito Federal,183.989,59.558,2789761,175906725532
5391,jul. 2013,Distrito Federal,167.489,69.589,2789761,175906725532
5392,ago. 2013,Distrito Federal,189.413,71.585,2789761,175906725532
5393,set. 2013,Distrito Federal,186.579,68.362,2789761,175906725532
5394,out. 2013,Distrito Federal,183.648,69.070,2789761,175906725532
5395,nov. 2013,Distrito Federal,201.732,68.647,2789761,175906725532
5396,dez. 2013,Distrito Federal,188.016,64.361,2789761,175906725532
5397,jan. 2014,Distrito Federal,219.106,60.680,2852372,197432058527
5398,fev. 2014,Distrito Federal,180.925,65.230,2852372,197432058527
5399,mar. 2014,Distrito Federal,190.137,68.470,2852372,197432058527
5400,abr. 2014,Distrito Federal,179.034,65.754,2852372,197432058527
5401,mai. 2014,Distrito Federal,193.495,70.907,2852372,197432058527
5402,jun. 2014,Distrito Federal,179.281,66.617,2852372,197432058527
5403,jul. 2014,Distrito Federal,184.172,66.757,2852372,197432058527
5404,ago. 2014,Distrito Federal,196.697,69.861,2852372,197432058527
5405,set. 2014,Distrito Federal,188.432,67.839,2852372,197432058527
5406,out. 2014,Distrito Federal,202.538,70.996,2852372,197432058527
5407,nov. 2014,Distrito Federal,200.323,67.021,2852372,197432058527
5408,dez. 2014,Distrito Federal,185.704,64.702,2852372,197432058527
5409,jan. 2015,Distrito Federal,211.669,60.786,2914830,215612862838
5410,fev. 2015,Distrito Federal,180.436,62.154,2914830,215612862838
5411,mar. 2015,Distrito Federal,181.304,63.050,2914830,215612862838
5412,abr. 2015,Distrito Federal,186.683,58.299,2914830,215612862838
5413,mai. 2015,Distrito Federal,189.391,59.800,2914830,215612862838
5414,jun. 2015,Distrito Federal,179.711,61.189,2914830,215612862838
5415,jul. 2015,Distrito Federal,180.069,59.246,2914830,215612862838
5416,ago. 2015,Distrito Federal,183.419,64.681,2914830,215612862838
5417,set. 2015,Distrito Federal,189.611,62.884,2914830,215612862838
5418,out. 2015,Distrito Federal,201.876,64.619,2914830,215612862838
5419,nov. 2015,Distrito Federal,199.320,59.718,2914830,215612862838
5420,dez. 2015,Distrito Federal,191.531,56.622,2914830,215612862838
5421,jan. 2016,Distrito Federal,192.860,53.278,2977216,235540044811
5422,fev. 2016,Distrito Federal,175.548,52.804,2977216,235540044811
5423,mar. 2016,Distrito Federal,186.723,55.906,2977216,235540044811
5424,abr. 2016,Distrito Federal,196.082,51.349,2977216,235540044811
5425,mai. 2016,Distrito Federal,180.543,54.195,2977216,235540044811
5426,jun. 2016,Distrito Federal,186.755,47.363,2977216,235540044811
5427,jul. 2016,Distrito Federal,182.349,51.091,2977216,235540044811
5428,ago. 2016,Distrito Federal,184.663,53.868,2977216,235540044811
5429,set. 2016,Distrito Federal,198.564,50.020,2977216,235540044811
5430,out. 2016,Distrito Federal,188.124,48.721,2977216,235540044811
5431,nov. 2016,Distrito Federal,186.112,48.615,2977216,235540044811
5432,dez. 2016,Distrito Federal,193.291,46.031,2977216,235540044811
5433,jan. 2017,Distrito Federal,179.797,46.985,3039444,244722249337
5434,fev. 2017,Distrito Federal,174.846,43.040,3039444,244722249337
5435,mar. 2017,Distrito Federal,187.250,40.093,3039444,244722249337
