,Timestamp,Estado,Consumo Residencial,Consumo Industrial,Populacao
5515,set. 2013,Goiás,330.010,441.221,6434048
5516,out. 2013,Goiás,349.005,420.483,6434048
5517,nov. 2013,Goiás,361.765,435.576,6434048
5518,dez. 2013,Goiás,334.046,427.207,6434048
5519,jan. 2014,Goiás,360.828,399.937,6523222
5520,fev. 2014,Goiás,360.722,391.763,6523222
5521,mar. 2014,Goiás,348.313,413.445,6523222
5522,abr. 2014,Goiás,346.673,423.626,6523222
5523,mai. 2014,Goiás,355.945,425.523,6523222
5524,jun. 2014,Goiás,342.791,428.421,6523222
5525,jul. 2014,Goiás,293.820,424.648,6523222
5526,ago. 2014,Goiás,350.965,459.300,6523222
5527,set. 2014,Goiás,366.809,453.909,6523222
5528,out. 2014,Goiás,395.846,409.680,6523222
5529,nov. 2014,Goiás,374.887,398.217,6523222
5530,dez. 2014,Goiás,340.628,378.882,6523222
5531,jan. 2015,Goiás,388.334,363.743,6610681
5532,fev. 2015,Goiás,391.317,379.954,6610681
5533,mar. 2015,Goiás,281.239,408.780,6610681
5534,abr. 2015,Goiás,296.743,391.551,6610681
5535,mai. 2015,Goiás,353.564,411.819,6610681
5536,jun. 2015,Goiás,346.084,393.002,6610681
5537,jul. 2015,Goiás,329.680,405.568,6610681
5538,ago. 2015,Goiás,346.603,411.437,6610681
5539,set. 2015,Goiás,374.357,434.242,6610681
5540,out. 2015,Goiás,412.409,470.609,6610681
5541,nov. 2015,Goiás,397.953,446.711,6610681
5542,dez. 2015,Goiás,348.685,421.759,6610681
5543,jan. 2016,Goiás,380.740,428.684,6695855
5544,fev. 2016,Goiás,358.234,441.760,6695855
5545,mar. 2016,Goiás,355.384,443.182,6695855
5546,abr. 2016,Goiás,403.237,449.520,6695855
5547,mai. 2016,Goiás,356.366,436.358,6695855
5548,jun. 2016,Goiás,348.284,444.057,6695855
5549,jul. 2016,Goiás,353.913,450.505,6695855
5550,ago. 2016,Goiás,333.157,478.017,6695855
5551,set. 2016,Goiás,391.793,445.890,6695855
5552,out. 2016,Goiás,371.246,467.181,6695855
5553,nov. 2016,Goiás,386.964,432.554,6695855
5554,dez. 2016,Goiás,343.859,428.606,6695855
5555,jan. 2017,Goiás,379.643,433.173,6778772
5556,fev. 2017,Goiás,356.649,401.797,6778772
5557,mar. 2017,Goiás,357.579,449.618,6778772
5558,abr. 2017,Goiás,396.879,443.425,6778772
5559,mai. 2017,Goiás,365.042,455.670,6778772
5560,jun. 2017,Goiás,371.556,440.194,6778772
5561,jul. 2017,Goiás,337.374,463.875,6778772
5562,ago. 2017,Goiás,350.229,465.573,6778772
5563,set. 2017,Goiás,408.305,466.798,6778772
5564,out. 2017,Goiás,390.980,459.889,6778772
5565,nov. 2017,Goiás,419.222,451.859,6778772
